roi,revenue_mln
-77.23136310679672,0.11384318446601636
-67.546659895552,0.16226670052224
-100.0,0.0
-44.679308818609506,0.27660345590695246
-100.0,0.0
-83.12728372868257,0.0843635813565871
-33.409812029566496,0.3329509398521675
-100.0,0.0
-57.55305070420306,0.21223474647898471
-39.568121258542675,0.3021593937072866
